title,description,pubDate,guid/_isPermaLink,guid/__text,link,creator,enclosure/_url,enclosure/_length,enclosure/_type,point
"Black-Olive apartment building proposal passes initial review on height, parking","An initial review of developer Andy Holloran’s proposed Black-Olive building, discussed at a Bozeman Development Review Committee meeting Wednesday, indicates the project is largely in compliance with city development code requirements.","Wed, 02 Nov 2016 18:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/e37709ce-cfb6-5557-a035-d7c0618e7267,https://www.bozemandailychronicle.com/news/city/black-olive-apartment-building-proposal-passes-initial-review-on-height/article_e37709ce-cfb6-5557-a035-d7c0618e7267.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/c/53/c531abeb-9b78-584f-84d0-3227cf3c6789/57fd6fb40ad85.image.jpg?resize=300%2C168,256298,image/jpeg,
MSU says collaboration with city will help address traffic growth,"A collaboration between the city of Bozeman and Montana State University’s Western Transportation Institute will help the city make the most of its road network as the area’s population continues to grow, the university said Wednesday.","Wed, 02 Nov 2016 17:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/901608ac-5f30-52b1-9516-057f77b6f585,https://www.bozemandailychronicle.com/news/city/msu-says-collaboration-with-city-will-help-address-traffic-growth/article_901608ac-5f30-52b1-9516-057f77b6f585.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/3/ab/3abfd663-fc5a-5b9d-8354-7a0bce7ae595/581a6d369d67d.image.jpg?resize=300%2C200,212455,image/jpeg,
Moody’s upgrades Bozeman bond rating,"Bond rating agency Moody’s Investor’s Services has upgraded Bozeman’s bond rating, a change that will make it cheaper for the city to borrow money for projects going forward.","Wed, 02 Nov 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/9432444b-508a-51a3-9352-e0de4fd8e033,https://www.bozemandailychronicle.com/news/city/moody-s-upgrades-bozeman-bond-rating/article_9432444b-508a-51a3-9352-e0de4fd8e033.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/b5/bb55f47b-bc4b-5c3d-9aa3-149f80fa126d/5769c7b61b7c6.image.jpg?resize=300%2C200,310748,image/jpeg,
Sweet plunder: Children raid downtown businesses,Pint-sized ghouls raided businesses along Main Street in Bozeman on Monday afternoon — most children celebrating Halloween with downtown’s annual trick-or-treating event.,"Mon, 31 Oct 2016 17:45:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/5bfa3e8f-cb99-5013-83ca-16c6218aff5d,https://www.bozemandailychronicle.com/news/sweet-plunder-children-raid-downtown-businesses/article_5bfa3e8f-cb99-5013-83ca-16c6218aff5d.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/a/80/a804eac1-7e10-55ab-ac46-e322bf9146b1/5817d60eee5c5.image.jpg?resize=300%2C200,315636,image/jpeg,
Bozeman to present 12 with beautification awards,"A dozen Bozeman properties have been named as recipients of beautification awards by a city advisory board, recognizing what the city calls “a keen commitment to beautifying the Bozeman community.”","Sat, 29 Oct 2016 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/1cf553f3-dd56-5566-af14-b871a12c416a,https://www.bozemandailychronicle.com/news/city/bozeman-to-present-with-beautification-awards/article_1cf553f3-dd56-5566-af14-b871a12c416a.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/a/20/a20da092-7cdc-5443-9559-69ea5a914f9d/5813b71d3e0d4.image.jpg?resize=300%2C200,548893,image/jpeg,
"Worried by downtown development, Bogert Park neighbors count cars","Concerned about shouldering the burden for more and more spillover parking as bustling downtown Bozeman grows upward, a handful of south side residents are pushing back on what they call unchecked development — by counting cars.","Fri, 28 Oct 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/0ebb89fd-5abf-5a66-92a8-461644144da5,https://www.bozemandailychronicle.com/news/city/worried-by-downtown-development-bogert-park-neighbors-count-cars/article_0ebb89fd-5abf-5a66-92a8-461644144da5.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/1/78/178cd31a-c87d-5021-86a5-0c3b5cdd38d3/58126701cac3b.image.jpg?resize=300%2C207,364591,image/jpeg,
Bozeman to waive intersection standards for some west side development,"Faced with the possibility of shutting down subdivision growth in swaths of west Bozeman because developers are required to upgrade intersections for more traffic, Bozeman’s elected commission voted Monday to waive standards in some situations.","Wed, 26 Oct 2016 05:05:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/4a52c2d0-b056-566f-a563-86767b4d32d8,https://www.bozemandailychronicle.com/news/city/bozeman-to-waive-intersection-standards-for-some-west-side-development/article_4a52c2d0-b056-566f-a563-86767b4d32d8.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/e/22/e227136c-5b96-5db2-92e4-33a067b171a9/5797ea9bb0a21.image.jpg?resize=300%2C205,262061,image/jpeg,
Bozeman commission will make call on Black-Olive project,Bozeman’s City Commission voted unanimously Monday night to make the final call on whether developer Andy Holloran’s controversial Black-Olive project complies with city building requirements.,"Mon, 24 Oct 2016 22:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/62eaf860-06b2-5cf2-abed-af9d4483ca75,https://www.bozemandailychronicle.com/news/city/bozeman-commission-will-make-call-on-black-olive-project/article_62eaf860-06b2-5cf2-abed-af9d4483ca75.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/c/53/c531abeb-9b78-584f-84d0-3227cf3c6789/57fd6fb40ad85.image.jpg?resize=300%2C168,256298,image/jpeg,
"Keeping it in ag: With Bozeman expanding, is there a future for farming in the Gallatin Valley?","The vista on Dylan Strike’s organic farm, just outside Bozeman on a sunny fall afternoon, is nothing short of idyllic.","Sun, 23 Oct 2016 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/6812b3a4-ce9a-5cab-ba96-967ee2add72f,https://www.bozemandailychronicle.com/news/agriculture/keeping-it-in-ag-with-bozeman-expanding-is-there-a/article_6812b3a4-ce9a-5cab-ba96-967ee2add72f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/d/e8/de82be66-26bd-51c7-8a17-abe85f5bff04/580a6e0d86ff2.image.jpg?resize=300%2C170,555371,image/jpeg,
Litigation lingers around old Bozeman landfill,"The city of Bozeman may have settled the bulk of litigation surrounding fumes seeping from its old landfill off Story Mill Road this spring, but a handful of smaller suits continue to percolate through the legal system.","Wed, 19 Oct 2016 11:55:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/51cbeef7-977f-55c9-860c-06102183110d,https://www.bozemandailychronicle.com/news/city/litigation-lingers-around-old-bozeman-landfill/article_51cbeef7-977f-55c9-860c-06102183110d.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/f/1d/f1d77f34-dc99-5aaf-815f-c3bef972811b/5807f7bb24845.image.jpg?resize=300%2C200,480593,image/jpeg,
Talbach House project aims to offer comparatively affordable condos,As Bozeman grapples with the consequences of its ever-growing population — among them scarce options for affordable housing — the city is caught in something of a conundrum.,"Wed, 19 Oct 2016 05:05:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/8c8386fc-14e4-53d5-9862-ca92d3916692,https://www.bozemandailychronicle.com/news/city/talbach-house-project-aims-to-offer-comparatively-affordable-condos/article_8c8386fc-14e4-53d5-9862-ca92d3916692.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/5/99/599dba01-6ff0-5588-a82d-9e35fd63e574/5806b6e9752de.image.png?resize=300%2C169,5287733,image/png,
Hebgen Lake users still at risk from toxic algae,"A toxic algal bloom in Hebgen Lake isn’t over yet, the Gallatin City-County Health Department said Monday afternoon.","Mon, 17 Oct 2016 20:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/7ee9dc9e-ca29-5138-9481-c5d947322a6e,https://www.bozemandailychronicle.com/news/environment/hebgen-lake-users-still-at-risk-from-toxic-algae/article_7ee9dc9e-ca29-5138-9481-c5d947322a6e.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/9/60/96065081-acaf-53be-9636-7041ea6d1e6a/57f2e3b002ef8.image.jpg?resize=300%2C225,226828,image/jpeg,
"Bozeman leaf pickup starts next week, schedules available",Bozeman’s annual fall leaf pickup will begin next week to help residents tidy up their lawns and keep frozen leaves from clogging storm drains as winter kicks into full gear.,"Mon, 17 Oct 2016 17:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/f22e5ab4-f98e-5626-9b6c-4f9d9802ff82,https://www.bozemandailychronicle.com/news/city/bozeman-leaf-pickup-starts-next-week-schedules-available/article_f22e5ab4-f98e-5626-9b6c-4f9d9802ff82.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/d/96/d96fd168-1941-50d4-8235-d452c18046cc/580554f6b3689.image.jpg?resize=300%2C200,637868,image/jpeg,
Builders question Bozeman's impact fee spending,"The Southwest Montana Building Industry Association, long a critic of Bozeman's impact fee program, says a third-party audit it commissioned this year shows the city is breaking state rules governing how impact fee money is used.","Sun, 16 Oct 2016 04:55:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b7cb8ef3-2c38-5d4f-b491-9e8e47eb13a0,https://www.bozemandailychronicle.com/news/city/builders-question-bozeman-s-impact-fee-spending/article_b7cb8ef3-2c38-5d4f-b491-9e8e47eb13a0.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/6/98/698a67ce-e0f2-57f6-929b-c48d036ab52e/58016701e5873.image.jpg?resize=300%2C200,350214,image/jpeg,
"City, student government hold joint meeting at MSU","Montana State’s elected student leaders and Bozeman’s city commissioners met on campus Thursday night to discuss the affordability of student housing, the city’s effort to curb late-night rowdiness and local government’s law and justice center pitch.","Fri, 14 Oct 2016 00:15:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/d76f7b6d-b4be-5708-9440-1208b65bde3d,https://www.bozemandailychronicle.com/news/city/city-student-government-hold-joint-meeting-at-msu/article_d76f7b6d-b4be-5708-9440-1208b65bde3d.html,By Eric Dietrich Chronicle Staff Writer,,,,
Judge throws out city’s Baxter-Davis eminent domain request,"A state judge has ruled against the city of Bozeman in an eminent domain fight over right of way city officials want to use for upgrading the intersection of Baxter Lane and Davis Street, saying the city can’t condemn the…","Thu, 13 Oct 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/ae1897e8-8ba8-5e8c-9bc9-e63aa8221aca,https://www.bozemandailychronicle.com/news/city/judge-throws-out-city-s-baxter-davis-eminent-domain-request/article_ae1897e8-8ba8-5e8c-9bc9-e63aa8221aca.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/d/a2/da258e78-c18c-55c2-8637-d72ee3ff272f/57feb988efe11.image.jpg?resize=300%2C200,534561,image/jpeg,45.700497 -111.082191
Site plan filed for Black-Olive project as neighbors worry about parking,"Developer Andy Holloran, whose proposal to build an apartment building at Black Avenue and Olive Street on the edge of downtown Bozeman has attracted substantial neighborhood opposition, has filed a site plan for the project with the city planning office.","Wed, 12 Oct 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/f7b0d65b-e904-5c86-8031-47b5ea43d3d2,https://www.bozemandailychronicle.com/news/city/site-plan-filed-for-black-olive-project-as-neighbors-worry/article_f7b0d65b-e904-5c86-8031-47b5ea43d3d2.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/c/53/c531abeb-9b78-584f-84d0-3227cf3c6789/57fd6fb40ad85.image.jpg?resize=300%2C168,256298,image/jpeg,45.677097 -111.0354
Bozeman sweetens L&J pitch with property sale,"With less than a month to go until the Election Day decision for the $71.5 million city-county law and justice campus, city commissioners voted Monday night to pursue selling a city property on Rouse Avenue in order to lighten the…","Tue, 11 Oct 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/7858b90a-14cf-5f03-80ea-faffbd9c2417,https://www.bozemandailychronicle.com/news/city/bozeman-sweetens-l-j-pitch-with-property-sale/article_7858b90a-14cf-5f03-80ea-faffbd9c2417.html,By Eric Dietrich Chronicle Staff Writer,,,,
Bozeman City Commission to discuss sale of Rouse property Monday,"Bozeman city commissioners will vote Monday on whether they think selling a city-owned property off Rouse Avenue is in the public interest — contingent, that is, on the passage of a law and justice center bond measure on this fall’s…","Sun, 09 Oct 2016 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/81ef4c2b-49e1-5af0-b546-3b8bf84b8a72,https://www.bozemandailychronicle.com/news/city/bozeman-city-commission-to-discuss-sale-of-rouse-property-monday/article_81ef4c2b-49e1-5af0-b546-3b8bf84b8a72.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/7/73/7730f12c-290d-5d4c-a58c-f8180917de6c/580fd289793f1.image.jpg?resize=300%2C200,402550,image/jpeg,45.681091 -111.033073
